"Source","ProjectName","McCC","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NATTR","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","DD","DDD","nbugs","bug"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,3,0,0,3,2,1,0,1,4,0.5,0.157895,3,2,2,2,0.157895,3,1,1,0,0,1,16,24,2,0,1,0,3,1,3,0,3,3,2,3,0,16,24,2,0,1,0,3,1,3,0,3,3,2,3,0,1,0.0625,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,3,0,0,3,1,1,0,0,3,0,0.1,2,0,0,4,0.1,2,1,1,0,0,1,18,22,2,0,1,0,3,1,3,0,3,3,2,3,0,18,22,2,0,1,0,3,1,3,0,3,3,2,3,0,1,0.0555555555555556,0,"clean"
"GitHub","neo4j",1,0.344828,1,2,2,0.210526,0.25,20,14,4,0,0,4,2,0,0,5,9,0,0.173913,12,0,0,5,0.173913,12,0,0,0,0,0,57,95,0,0,0,0,4,0,4,0,4,38,0,4,0,57,95,0,0,0,0,4,0,4,0,4,38,0,4,0,23,0.403508771929825,0,"clean"
"GitHub","neo4j",3,0.325828,1,2,2,0.238683,0.300613,58,49,1,1,1,10,19,0,0,27,35,0.375,0.243119,53,50,3,5,0.243119,53,1,1,0,0,1,165,243,5,0,3,0,8,1,7,0,9,48,3,8,0,165,243,5,0,3,0,8,1,7,0,9,48,3,8,0,12,0.0727272727272727,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,12,0,0,12,1,0,0,2,14,0,0,0,0,0,13,0,0,0,0,0,0,0,83,108,0,0,0,0,12,0,12,0,12,25,0,12,0,83,108,0,0,0,0,12,0,12,0,12,25,0,12,0,0,0,0,"clean"
"GitHub","neo4j",1,0.566381,10,10,10,0.341625,0.356436,206,180,1,1,1,14,19,0,0,22,36,0.25,0.0594796,32,15,3,9,0.0594796,32,2,3,0,0,1,506,603,8,22,0,0,14,0,11,0,55,104,3,35,1,506,603,8,22,0,0,14,0,11,0,55,104,3,35,1,45,0.0889328063241107,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,3,4,0,0,0,0,0,2,0,0,3,4,0,0,1,7,7,8,22,0,0,1,0,1,0,62,1,3,41,3,7,7,8,22,0,0,1,0,1,0,62,1,3,41,3,0,0,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,3,4,0,0,0,0,0,2,0,0,3,4,0,0,1,7,7,10,25,0,0,1,0,1,0,78,1,3,57,1,7,7,10,25,0,0,1,0,1,0,78,1,3,57,1,0,0,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,3,4,0,0,0,0,0,2,0,0,3,4,0,0,1,7,7,8,24,0,0,1,0,1,0,55,1,3,31,1,7,7,8,24,0,0,1,0,1,0,55,1,3,31,1,0,0,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,3,4,0,0,0,0,0,2,0,0,3,4,0,0,1,7,7,9,28,0,0,1,0,1,0,58,1,3,38,3,7,7,9,28,0,0,1,0,1,0,58,1,3,38,3,0,0,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,3,4,0,0,0,0,0,2,0,0,3,4,0,0,1,7,7,8,26,0,0,1,0,1,0,56,1,3,34,1,7,7,8,26,0,0,1,0,1,0,56,1,3,34,1,0,0,0,"clean"
"GitHub","neo4j",2,0,0,0,0,0,0,0,0,1,1,1,2,13,0,0,11,12,0,0.0857143,3,0,0,2,0.0606061,4,0,0,0,0,0,32,42,0,0,0,0,1,0,1,0,1,14,0,1,0,62,75,0,0,0,0,6,0,5,0,6,20,0,5,0,5,0.0806451612903226,0,"clean"
"GitHub","neo4j",8,0.275375,6,15,11,0.253076,0.271462,144,117,7,1,1,29,19,0,0,21,43,0,0.125265,59,0,0,20,0.120163,59,0,0,0,0,0,412,546,0,0,0,0,22,0,19,0,22,220,0,19,0,432,569,1,0,0,0,26,0,23,0,26,223,1,23,0,143,0.331018518518519,0,"clean"
"GitHub","neo4j",10,0.13822,2,4,4,0.162602,0.129032,40,24,1,3,2,24,9,0,0,10,25,0,0.112676,24,3,0,8,0.112676,24,0,0,0,0,0,189,246,6,0,6,0,15,0,7,0,15,103,0,7,0,189,246,6,0,6,0,15,0,7,0,15,103,0,7,0,92,0.486772486772487,0,"clean"
"GitHub","neo4j",1,0.338624,1,1,1,0.441176,0.481481,15,13,1,0,0,2,6,0,0,4,6,0,0.0344828,1,0,0,2,0.0344828,1,0,0,0,0,0,28,34,0,0,0,0,2,0,1,0,2,15,0,1,0,28,34,0,0,0,0,2,0,1,0,2,15,0,1,0,5,0.178571428571429,0,"clean"
"GitHub","neo4j",1,0.347826,1,1,1,0.454545,0.481481,15,13,1,0,0,2,6,0,0,3,5,0,0.0344828,1,0,0,2,0.0344828,1,0,0,0,0,0,28,33,0,0,0,0,2,0,1,0,2,15,0,1,0,28,33,0,0,0,0,2,0,1,0,2,15,0,1,0,5,0.178571428571429,0,"clean"
"GitHub","neo4j",3,0.367288,2,5,5,0.256039,0.273381,53,38,7,1,1,11,8,0,0,12,21,0,0.141026,22,0,0,9,0.135802,22,0,0,0,0,0,134,201,0,0,0,0,9,0,8,0,9,60,0,8,0,140,207,0,0,0,0,10,0,9,0,10,61,0,9,0,3,0.0214285714285714,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,6,4,1,9,3,9,0,0,0,0,0,7,0,0,2,2,0,0,1,34,40,10,1,2,0,6,0,6,0,19,8,0,11,1,34,40,10,1,2,0,6,0,6,0,19,8,0,11,1,5,0.147058823529412,0,"clean"
"GitHub","neo4j",3,0.175071,2,4,4,0.13253,0.145833,44,28,1,1,1,18,15,0,0,23,39,0.9,0.343537,101,73,9,1,0.343537,101,2,3,0,0,1,193,332,8,22,0,0,16,0,9,0,57,72,3,33,1,193,332,8,22,0,0,16,0,9,0,57,72,3,33,1,34,0.176165803108808,0,"clean"
"GitHub","neo4j",4,0.103194,1,4,2,0.154839,0.18,24,18,6,1,1,9,7,0,0,10,16,0,0.198413,25,0,0,7,0.198413,25,0,0,0,0,0,101,155,0,0,0,0,6,0,6,0,6,59,0,6,0,101,155,0,0,0,0,6,0,6,0,6,59,0,6,0,37,0.366336633663366,0,"clean"
"GitHub","neo4j",2,0.285477,3,6,6,0.216931,0.212454,82,58,1,0,0,13,17,0,0,11,24,0,0.115942,32,0,0,11,0.104575,32,0,0,0,0,0,244,346,1,0,1,0,13,0,10,0,13,179,0,10,0,274,378,1,0,1,0,18,0,14,0,18,187,0,14,0,162,0.591240875912409,0,"clean"
"GitHub","neo4j",1,0.4689,1,2,2,0.5,0.444444,34,20,3,0,0,3,2,0,0,6,9,0,0.192982,11,0,0,4,0.192982,11,0,0,0,0,0,46,68,0,0,0,0,3,0,3,0,3,25,0,3,0,46,68,0,0,0,0,3,0,3,0,3,25,0,3,0,14,0.304347826086957,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,4,7,0,0,10,14,0.333333,0.170732,7,3,1,2,0.170732,7,2,3,0,0,1,34,50,8,22,0,0,4,0,2,0,45,17,3,26,1,34,50,8,22,0,0,4,0,2,0,45,17,3,26,1,7,0.205882352941176,0,"clean"
"GitHub","neo4j",3,0.193033,1,2,2,0.0723684,0.0904523,22,18,1,2,2,17,13,0,0,22,37,0,0.156118,37,0,0,14,0.156118,37,2,3,0,0,1,200,304,9,22,1,0,15,0,13,0,56,125,3,37,1,200,304,9,22,1,0,15,0,13,0,56,125,3,37,1,25,0.125,0,"clean"
"GitHub","neo4j",8,0,0,0,0,0,0,0,0,5,2,2,7,7,2,8,3,9,0.2,0.0652174,3,3,1,4,0.024,3,0,0,0,0,0,43,49,0,0,0,0,6,0,4,0,6,13,0,4,0,122,136,0,0,0,0,14,0,8,0,14,37,0,8,0,12,0.0983606557377049,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,3,6,0,0,11,14,0,0,0,0,0,3,0,0,2,3,0,0,1,21,24,9,22,1,0,3,0,2,0,44,8,3,26,1,21,24,9,22,1,0,3,0,2,0,44,8,3,26,1,3,0.142857142857143,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,10,2,0,0,4,14,0,0,0,0,0,10,0,0,0,0,0,0,0,72,83,2,0,2,0,10,1,9,0,10,27,1,9,0,72,83,2,0,2,0,10,1,9,0,10,27,1,9,0,7,0.0972222222222222,0,"clean"
"GitHub","neo4j",19,0.127189,6,13,13,0.0956633,0.0982972,150,127,1,2,2,89,40,0,0,107,178,0,0.0480976,67,0,0,64,0.0478571,67,0,0,0,0,0,1326,1561,4,2,4,2,71,0,63,0,71,655,0,63,0,1333,1568,4,2,4,2,72,0,64,0,72,657,0,64,0,483,0.362340585146287,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,1,10,0,0,13,14,0,0,0,0,0,2,0,0,0,0,0,0,0,25,28,0,0,0,0,1,0,1,0,1,17,0,1,0,25,28,0,0,0,0,1,0,1,0,1,17,0,1,0,2,0.08,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,1,4,1,3,3,4,0.5,0.108108,4,4,1,1,0.0714286,4,0,0,0,0,0,33,42,1,0,1,0,1,0,1,0,1,16,0,1,0,52,62,10,0,10,0,2,7,2,0,2,17,7,2,0,16,0.307692307692308,0,"clean"
"GitHub","neo4j",2,0.537293,5,6,5,0.376884,0.411043,75,67,1,2,2,16,19,0,0,25,40,0,0,0,0,0,11,0,0,0,0,0,0,0,165,199,8,0,8,0,15,0,10,0,15,74,0,10,0,165,199,8,0,8,0,15,0,10,0,15,74,0,10,0,43,0.260606060606061,0,"clean"
"GitHub","neo4j",2,0.640857,5,6,5,0.474359,0.515625,74,66,1,2,2,12,19,0,0,24,35,0,0,0,0,0,8,0,0,0,0,0,0,0,130,156,7,0,7,0,11,0,7,0,11,60,0,7,0,130,156,7,0,7,0,11,0,7,0,11,60,0,7,0,33,0.253846153846154,0,"clean"
"GitHub","neo4j",23,0.228998,13,36,26,0.172628,0.176326,333,286,1,2,2,145,31,0,0,95,218,0,0.0168675,28,0,0,115,0.0168675,28,0,0,0,0,0,1632,1929,11,0,11,0,123,0,114,0,123,926,0,114,0,1632,1929,11,0,11,0,123,0,114,0,123,926,0,114,0,640,0.392156862745098,0,"clean"
"GitHub","neo4j",1,0.88309,16,51,51,0.83299,0.877805,404,352,1,1,1,29,25,1,1,32,61,0.0333333,0.0137615,6,6,1,29,0.0137615,6,1,1,0,0,1,430,485,13,40,1,4,29,0,29,4,126,155,3,112,10,430,485,13,40,1,4,29,0,29,4,126,155,3,112,10,77,0.17906976744186,0,"clean"
"GitHub","neo4j",14,0.723158,22,88,74,0.662839,0.708134,635,592,9,2,2,85,9,3,3,56,128,0.0136986,0.00449944,4,4,1,72,0.00449944,4,1,1,0,0,1,885,958,53,65,2,30,72,0,72,6,160,294,11,147,12,885,958,53,65,2,30,72,0,72,6,160,294,11,147,12,165,0.186440677966102,0,"clean"
"GitHub","neo4j",3,0,0,0,0,0,0,0,0,1,1,1,7,2,0,0,3,8,0,0,0,0,0,4,0,0,0,0,0,0,0,41,48,2,0,2,0,5,0,3,1,5,14,0,3,1,41,48,2,0,2,0,5,0,3,1,5,14,0,3,1,11,0.268292682926829,0,"clean"
"GitHub","neo4j",1,0.741573,1,2,2,0.645161,0.636364,20,14,1,0,0,3,8,0,0,7,10,0,0,0,0,0,3,0,0,0,0,0,0,0,23,31,0,0,0,0,3,0,2,0,3,9,0,2,0,23,31,0,0,0,0,3,0,2,0,3,9,0,2,0,2,0.0869565217391304,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,15,19,1,0,1,0,2,0,2,1,2,3,0,2,1,15,19,1,0,1,0,2,0,2,1,2,3,0,2,1,0,0,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,5,7,0,0,11,16,0,0,0,0,0,5,0,0,0,0,0,0,0,36,43,2,0,2,0,5,2,4,1,5,12,2,4,1,36,43,2,0,2,0,5,2,4,1,5,12,2,4,1,2,0.0555555555555556,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,6,13,0,0,17,23,0,0,0,0,0,5,0,0,0,0,0,0,0,55,66,3,0,3,0,6,3,4,0,6,26,3,4,0,61,72,3,0,3,0,7,3,5,0,7,27,3,5,0,3,0.0491803278688525,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,5,9,0,0,13,18,0,0,0,0,0,5,0,0,0,0,0,0,0,36,42,2,0,2,0,5,2,4,1,5,12,2,4,1,36,42,2,0,2,0,5,2,4,1,5,12,2,4,1,2,0.0555555555555556,0,"clean"
"GitHub","neo4j",3,0.184049,1,2,2,0.131429,0.144,23,18,1,2,2,13,14,0,0,14,25,0,0.0825688,9,0,0,8,0.0656934,9,0,0,0,0,0,100,143,5,0,5,0,11,2,7,1,11,44,2,7,1,128,175,11,1,7,0,15,3,9,1,32,49,4,11,1,33,0.2578125,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,3,4,0,0.157895,3,0,0,2,0.157895,3,0,0,0,0,0,16,23,0,0,0,0,1,0,1,0,1,8,0,1,0,16,23,0,0,0,0,1,0,1,0,1,8,0,1,0,3,0.1875,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,2,0,0,2,5,0,0,4,6,0,0,0,0,0,3,0,0,0,0,0,0,0,25,35,0,0,0,0,2,0,2,0,2,14,0,2,0,67,85,3,6,3,6,10,0,8,0,10,23,0,8,0,14,0.208955223880597,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,2,4,0,0.217391,5,0,0,3,0.217391,5,0,0,0,0,0,18,30,0,0,0,0,2,0,2,0,2,7,0,2,0,18,30,0,0,0,0,2,0,2,0,2,7,0,2,0,2,0.111111111111111,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,1,3,0,0.285714,6,0,0,3,0.285714,6,0,0,0,0,0,15,27,0,0,0,0,2,0,2,0,2,4,0,2,0,15,27,0,0,0,0,2,0,2,0,2,4,0,2,0,0,0,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,4,0,0,4,1,0,0,2,6,0,0.20339,12,0,0,5,0.20339,12,0,0,0,0,0,47,76,0,0,0,0,4,0,4,0,4,23,0,4,0,47,76,0,0,0,0,4,0,4,0,4,23,0,4,0,11,0.234042553191489,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,5,0,0,5,5,0,0,3,8,0,0.162791,7,0,0,6,0.162791,7,0,0,0,0,0,36,55,0,0,0,0,5,0,5,0,5,11,0,5,0,36,55,0,0,0,0,5,0,5,0,5,11,0,5,0,3,0.0833333333333333,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,2,4,0,0.208333,5,0,0,3,0.208333,5,0,0,0,0,0,19,31,0,0,0,0,2,0,2,0,2,8,0,2,0,19,31,0,0,0,0,2,0,2,0,2,8,0,2,0,3,0.157894736842105,0,"clean"
"GitHub","neo4j",2,0,0,0,0,0,0,0,0,6,1,1,7,4,0,0,4,10,0,0.194444,14,0,0,7,0.194444,14,0,0,0,0,0,58,96,0,0,0,0,6,0,6,0,6,27,0,6,0,58,96,0,0,0,0,6,0,6,0,6,27,0,6,0,15,0.258620689655172,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,5,9,0,0.160714,9,0,0,4,0.160714,9,0,0,0,0,0,47,72,0,0,0,0,4,0,3,0,4,25,0,3,0,47,72,0,0,0,0,4,0,3,0,4,25,0,3,0,14,0.297872340425532,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,3,6,0,0.0689655,2,0,0,4,0.0689655,2,0,0,0,0,0,27,34,2,0,2,0,3,0,3,0,3,10,0,3,0,27,34,2,0,2,0,3,0,3,0,3,10,0,3,0,5,0.185185185185185,0,"clean"
"GitHub","neo4j",2,0,0,0,0,0,0,0,0,2,0,0,5,6,1,0,6,11,0.166667,0.0384615,2,2,1,5,0.0307692,2,0,0,0,0,0,50,60,3,0,3,0,5,0,5,1,5,14,0,5,1,63,73,60,11,3,1,6,0,6,1,90,18,0,43,1,6,0.0952380952380952,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,15,16,1,0,1,0,1,1,1,0,1,1,1,1,0,15,16,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0.0666666666666667,0,"clean"
"GitHub","neo4j",4,0,0,0,0,0,0,0,0,1,1,1,3,3,0,0,7,9,0,0,0,0,0,2,0,0,0,0,0,0,0,36,38,1,0,1,0,2,1,1,0,2,18,1,1,0,53,55,1,0,1,0,3,1,2,0,3,22,1,2,0,12,0.226415094339623,0,"clean"
"GitHub","neo4j",3,0,0,0,0,0,0,0,0,4,2,2,6,17,0,0,17,22,0,0.115942,8,0,0,5,0.0987654,8,0,0,0,0,0,61,81,1,0,1,0,5,1,4,0,5,22,1,4,0,73,93,59,10,1,0,6,1,5,0,91,25,1,43,0,5,0.0684931506849315,0,"clean"
"GitHub","neo4j",8,0.0313972,1,3,1,0.0588235,0.0662252,11,10,3,3,3,12,15,1,1,22,27,0,0.0559006,9,0,0,4,0.0542169,9,1,1,0,0,1,152,182,2,0,0,0,5,0,3,0,6,62,2,4,0,157,187,2,0,0,0,6,0,4,0,7,63,2,5,0,25,0.159235668789809,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,1,1,1,10,0,0,9,10,0,0,0,0,0,2,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0,1,0,1,9,0,1,0,21,21,0,0,0,0,1,0,1,0,1,9,0,1,0,3,0.142857142857143,0,"clean"
"GitHub","neo4j",1,0.763949,3,3,3,0.55,0.65625,44,42,3,0,0,5,19,2,0,19,24,0.333333,0.177419,11,10,2,4,0.144737,11,1,1,0,0,1,51,66,7,0,5,0,5,2,5,1,6,11,4,6,1,65,80,7,0,5,0,7,2,7,1,8,15,4,8,1,3,0.0461538461538462,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,4,6,0,0,9,13,0,0,0,0,0,4,0,0,1,1,0,0,1,33,40,3,0,1,0,4,0,3,0,5,8,2,4,0,33,40,3,0,1,0,4,0,3,0,5,8,2,4,0,2,0.0606060606060606,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,4,6,0,0,5,9,0,0,0,0,0,3,0,0,0,0,0,0,0,33,43,1,0,1,0,4,0,2,0,4,13,0,2,0,48,59,1,0,1,0,6,0,4,0,6,15,0,4,0,7,0.145833333333333,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,6,10,0,0,0,0,0,5,0,0,0,0,0,0,0,31,39,2,0,2,0,4,1,4,1,4,10,1,4,1,31,39,2,0,2,0,4,1,4,1,4,10,1,4,1,4,0.129032258064516,0,"clean"
"GitHub","neo4j",2,0,0,0,0,0,0,0,0,2,1,1,6,12,0,0,14,19,0,0,0,0,0,6,0,0,1,1,0,0,1,57,68,4,0,4,0,5,0,5,1,5,25,0,5,1,57,68,4,0,4,0,5,0,5,1,5,25,0,5,1,9,0.157894736842105,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,3,0,0,6,17,0,0,13,19,0,0,0,0,0,6,0,0,1,1,0,0,1,55,65,4,0,4,0,6,0,5,1,6,11,0,5,1,57,67,4,0,4,0,6,0,5,1,6,11,0,5,1,10,0.175438596491228,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,6,7,0,0,0,0,0,2,0,0,0,0,0,0,0,22,25,0,0,0,0,1,0,1,0,1,11,0,1,0,22,25,0,0,0,0,1,0,1,0,1,11,0,1,0,3,0.136363636363636,0,"clean"
"GitHub","neo4j",1,0.5,2,5,5,0.450331,0.383178,68,41,3,0,0,7,11,0,0,10,17,0,0.189873,15,0,0,6,0.12,15,0,0,0,0,0,64,99,0,0,0,0,7,0,5,1,7,34,0,5,1,110,151,23,33,0,1,15,0,9,1,115,42,1,42,5,15,0.136363636363636,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,6,8,0,0,0,0,0,2,0,0,0,0,0,0,0,20,24,0,0,0,0,2,0,1,0,2,8,0,1,0,20,24,0,0,0,0,2,0,1,0,2,8,0,1,0,2,0.1,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,5,5,6,14,3,8,0,0,0,0,0,5,0,0,1,1,0,0,1,28,34,6,4,1,3,5,0,4,0,29,6,0,23,1,28,34,6,4,1,3,5,0,4,0,29,6,0,23,1,9,0.321428571428571,0,"clean"
"GitHub","neo4j",1,0.717391,1,1,1,0.619048,0.684211,13,13,1,0,0,1,1,23,0,2,3,0,0,0,0,0,2,0,0,0,0,23,24,0,13,14,2,0,2,0,1,2,1,0,1,1,2,1,0,20,21,2,0,2,0,2,2,2,0,2,3,2,2,0,0,0,0,"clean"
"GitHub","neo4j",10,0,0,0,0,0,0,0,0,2,1,1,14,4,13,22,12,24,0.153846,0.0985916,7,6,2,11,0.0283401,7,0,0,0,0,0,64,84,2,0,2,0,12,0,12,0,12,18,0,12,0,240,292,7,0,7,0,41,0,36,0,41,71,0,36,0,70,0.291666666666667,0,"clean"
"GitHub","neo4j",8,0,0,0,0,0,0,0,0,1,2,2,14,2,3,3,2,9,0,0,0,0,0,2,0,0,0,0,0,0,0,55,63,2,0,2,0,7,0,1,0,7,25,0,1,0,55,63,2,0,2,0,7,0,1,0,7,25,0,1,0,15,0.272727272727273,0,"clean"
"GitHub","neo4j",4,0,0,0,0,0,0,0,0,1,2,2,8,3,31,58,3,8,0,0.0175439,1,0,0,4,0.0138889,1,0,0,4,58,0,56,64,5,1,5,1,5,1,3,0,5,11,1,3,0,71,79,5,1,5,1,7,1,5,0,7,16,1,5,0,9,0.126760563380282,0,"clean"
"GitHub","neo4j",2,0,0,0,0,0,0,0,0,1,1,1,4,4,1,3,3,6,0,0,0,0,0,3,0,0,1,1,1,1,1,19,24,4,0,2,0,3,0,2,0,4,7,2,3,0,19,24,4,0,2,0,3,0,2,0,4,7,2,3,0,4,0.210526315789474,0,"clean"
"GitHub","neo4j",7,0,0,0,0,0,0,0,0,2,2,2,13,7,5,1,10,17,0,0.0273973,2,0,0,5,0.0273973,2,1,1,5,5,1,71,86,8,1,3,0,7,1,4,0,12,31,2,7,0,71,86,8,1,3,0,7,1,4,0,12,31,2,7,0,16,0.225352112676056,0,"clean"
"GitHub","neo4j",1,0.50411,1,4,4,0.377358,0.450704,40,32,1,0,0,8,4,0,0,6,14,0.222222,0.154762,13,13,2,7,0.154762,13,2,2,0,0,1,71,106,8,1,0,0,8,0,8,0,20,40,2,15,0,71,106,8,1,0,0,8,0,8,0,20,40,2,15,0,0,0,0,"clean"
"GitHub","neo4j",1,0.323185,1,2,2,0.198347,0.181818,24,14,1,0,0,10,4,0,0,15,25,0.3,0.104651,9,9,3,7,0.104651,9,2,2,0,0,1,77,121,8,1,0,0,10,0,9,0,22,45,2,16,0,77,121,8,1,0,0,10,0,9,0,22,45,2,16,0,6,0.0779220779220779,0,"clean"
"GitHub","neo4j",1,0.914692,2,5,5,0.831169,0.873016,64,55,1,1,1,3,6,0,0,11,14,0,0,0,0,0,4,0,0,2,2,0,0,1,67,77,4,0,0,0,3,0,3,0,7,30,2,6,0,67,77,4,0,0,0,3,0,3,0,7,30,2,6,0,3,0.0447761194029851,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,7,11,0,0,0,0,0,5,0,0,2,2,0,0,1,37,42,8,1,0,0,4,0,4,0,16,18,2,11,0,37,42,8,1,0,0,4,0,4,0,16,18,2,11,0,0,0,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,2,3,0,0,0,0,0,2,0,0,2,2,0,0,1,8,10,8,1,0,0,1,0,1,0,13,2,2,8,0,8,10,8,1,0,0,1,0,1,0,13,2,2,8,0,0,0,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,4,5,0,0,0,0,0,2,0,0,2,2,0,0,1,10,12,8,1,0,0,1,0,1,0,13,4,2,8,0,10,12,8,1,0,0,1,0,1,0,13,4,2,8,0,0,0,0,"clean"
"GitHub","neo4j",2,0,0,0,0,0,0,0,0,1,1,1,5,0,1,1,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,24,30,1,0,1,0,4,0,4,0,4,6,0,4,0,24,30,1,0,1,0,4,0,4,0,4,6,0,4,0,6,0.25,0,"clean"
"GitHub","neo4j",2,0,0,0,0,0,0,0,0,1,1,1,5,0,1,1,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,23,29,1,0,1,0,4,0,4,0,4,6,0,4,0,23,29,1,0,1,0,4,0,4,0,4,6,0,4,0,6,0.260869565217391,0,"clean"
"GitHub","neo4j",4,0,0,0,0,0,0,0,0,1,2,2,8,1,4,8,1,6,0,0,0,0,0,6,0,0,0,0,1,1,0,36,44,2,0,2,0,5,0,5,0,5,13,0,5,0,36,44,2,0,2,0,5,0,5,0,5,13,0,5,0,9,0.25,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0.3,3,3,0,2,0.3,3,0,0,0,0,0,7,13,1,0,1,0,1,0,1,0,1,1,0,1,0,7,13,1,0,1,0,1,0,1,0,1,1,0,1,0,2,0.285714285714286,0,"clean"
"GitHub","neo4j",1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0.230769,3,3,0,3,0.230769,3,0,0,1,1,0,10,17,1,0,1,0,2,0,2,0,2,2,0,2,0,10,17,1,0,1,0,2,0,2,0,2,2,0,2,0,3,0.3,0,"clean"
"GitHub","neo4j",6,0,0,0,0,0,0,0,0,1,2,2,9,1,1,2,1,5,0,0,0,0,0,5,0,0,0,0,0,0,0,28,34,2,0,2,0,4,0,4,0,4,9,0,4,0,28,34,2,0,2,0,4,0,4,0,4,9,0,4,0,13,0.464285714285714,0,"clean"
"GitHub","neo4j",10,0,0,0,0,0,0,0,0,1,1,1,27,5,6,17,8,26,0.0526316,0.0803571,9,9,1,18,0.0803571,9,0,0,0,0,0,103,123,3,5,3,5,18,0,18,0,18,44,0,18,0,103,123,3,5,3,5,18,0,18,0,18,44,0,18,0,30,0.29126213592233,0,"clean"
